station,pollutant,date,corrected_measure,corrected_measure_validity,non-volatil_measure,non-volatil_measure_validity
FR22012,PM10,2007/08/22,9,1,9,1
FR22012,PM10,2007/08/23,9,1,8,1
FR22012,PM10,2007/08/24,23,1,20,1
FR22012,PM10,2007/08/25,23,1,20,1
FR22012,PM10,2007/08/26,24,1,21,1
FR22012,PM10,2007/08/27,29,1,25,1
FR22012,PM10,2007/08/28,24,1,21,1
FR22012,PM10,2007/08/29,19,1,17,1
FR22012,PM10,2007/08/30,17,1,15,1
FR22012,PM10,2007/08/31,21,1,20,1
FR22012,PM10,2007/09/01,16,1,15,1
FR22012,PM10,2007/09/02,13,1,12,1
FR22012,PM10,2007/09/03,15,1,12,1
FR22012,PM10,2007/09/04,13,1,12,1
FR22012,PM10,2007/09/05,21,1,18,1
FR22012,PM10,2007/09/06,20,1,18,1
FR22012,PM10,2007/09/07,28,1,26,1
FR22012,PM10,2007/09/08,21,1,19,1
FR22012,PM10,2007/09/09,18,1,14,1
FR22012,PM10,2007/09/10,22,1,20,1
FR22012,PM10,2007/09/11,16,1,15,1
FR22012,PM10,2007/09/12,26,1,24,1
FR22012,PM10,2007/09/13,17,1,15,1
FR22012,PM10,2007/09/14,30,1,26,1
FR22012,PM10,2007/09/15,27,1,25,1
FR22012,PM10,2007/09/16,23,1,21,1
FR22012,PM10,2007/09/17,24,1,23,1
FR22012,PM10,2007/09/18,15,1,12,1
FR22012,PM10,2007/09/19,19,1,16,1
FR22012,PM10,2007/09/20,20,1,19,1
FR22012,PM10,2007/09/21,24,1,21,1
FR22012,PM10,2007/09/22,31,1,28,1
FR22012,PM10,2007/09/23,30,1,26,1
FR22012,PM10,2007/09/24,23,1,21,1
FR22012,PM10,2007/09/25,14,1,12,1
FR22012,PM10,2007/09/26,17,1,14,1
FR22012,PM10,2007/09/27,12,1,9,1
FR22012,PM10,2007/09/28,10,1,8,1
FR22012,PM10,2007/09/29,14,1,13,1
FR22012,PM10,2007/09/30,16,1,15,1
FR22012,PM10,2007/10/01,27,1,24,1
FR22012,PM10,2007/10/02,41,1,32,1
FR22012,PM10,2007/10/03,24,1,22,1
FR22012,PM10,2007/10/04,35,1,30,1
FR22012,PM10,2007/10/05,29,1,27,1
FR22012,PM10,2007/10/06,17,1,14,1
FR22012,PM10,2007/10/07,21,1,19,1
FR22012,PM10,2007/10/08,39,1,37,1
FR22012,PM10,2007/10/09,41,1,37,1
FR22012,PM10,2007/10/10,36,1,34,1
FR22012,PM10,2007/10/11,39,1,35,1
FR22012,PM10,2007/10/12,42,1,37,1
FR22012,PM10,2007/10/13,28,1,25,1
FR22012,PM10,2007/10/14,18,1,15,1
FR22012,PM10,2007/10/15,34,1,30,1
FR22012,PM10,2007/10/16,33,1,32,1
FR22012,PM10,2007/10/17,26,1,24,1
FR22012,PM10,2007/10/18,20,1,18,1
FR22012,PM10,2007/10/19,26,1,25,1
FR22012,PM10,2007/10/20,21,1,20,1
FR22012,PM10,2007/10/21,24,1,20,1
FR22012,PM10,2007/10/22,17,1,16,1
FR22012,PM10,2007/10/23,23,1,21,1
FR22012,PM10,2007/10/24,17,1,15,1
FR22012,PM10,2007/10/25,19,1,19,1
FR22012,PM10,2007/10/26,27,1,25,1
FR22012,PM10,2007/10/27,33,1,31,1
FR22012,PM10,2007/10/28,35,1,33,1
FR22012,PM10,2007/10/29,32,1,30,1
FR22012,PM10,2007/10/30,19,1,17,1
FR22012,PM10,2007/10/31,37,1,35,1
FR22012,PM10,2007/11/01,32,1,31,1
FR22012,PM10,2007/11/02,35,1,34,1
FR22012,PM10,2007/11/03,29,1,28,1
FR22012,PM10,2007/11/04,17,1,14,1
FR22012,PM10,2007/11/05,22,1,20,1
FR22012,PM10,2007/11/06,22,1,19,1
FR22012,PM10,2007/11/07,19,1,19,1
FR22012,PM10,2007/11/08,15,1,14,1
FR22012,PM10,2007/11/09,9,1,8,1
FR22012,PM10,2007/11/10,11,1,11,1
FR22012,PM10,2007/11/11,8,1,7,1
FR22012,PM10,2007/11/12,17,1,15,1
FR22012,PM10,2007/11/13,20,1,19,1
FR22012,PM10,2007/11/14,12,1,10,1
FR22012,PM10,2007/11/15,34,1,33,1
FR22012,PM10,2007/11/16,-999,-1,-999,-1
FR22012,PM10,2007/11/17,24,1,18,1
FR22012,PM10,2007/11/18,21,1,17,1
FR22012,PM10,2007/11/19,23,1,20,1
FR22012,PM10,2007/11/20,22,1,21,1
FR22012,PM10,2007/11/21,29,1,27,1
FR22012,PM10,2007/11/22,30,1,28,1
FR22012,PM10,2007/11/23,24,1,22,1
FR22012,PM10,2007/11/24,21,1,19,1
FR22012,PM10,2007/11/25,-999,-1,-999,-1
FR22012,PM10,2007/11/26,-999,-1,-999,-1
FR22012,PM10,2007/11/27,24,1,23,1
FR22012,PM10,2007/11/28,35,1,34,1
FR22012,PM10,2007/11/29,29,1,27,1
FR22012,PM10,2007/11/30,17,1,14,1
FR22012,PM10,2007/12/01,11,1,9,1
FR22012,PM10,2007/12/02,5,1,4,1
FR22012,PM10,2007/12/03,9,1,8,1
FR22012,PM10,2007/12/04,16,1,15,1
FR22012,PM10,2007/12/05,11,1,10,1
FR22012,PM10,2007/12/06,16,1,15,1
FR22012,PM10,2007/12/07,5,1,3,1
FR22012,PM10,2007/12/08,10,1,9,1
FR22012,PM10,2007/12/09,4,1,3,1
FR22012,PM10,2007/12/10,11,1,9,1
FR22012,PM10,2007/12/11,17,1,14,1
FR22012,PM10,2007/12/12,23,1,21,1
FR22012,PM10,2007/12/13,15,1,13,1
FR22012,PM10,2007/12/14,15,1,13,1
FR22012,PM10,2007/12/15,13,1,12,1
FR22012,PM10,2007/12/16,20,1,20,1
FR22012,PM10,2007/12/17,23,1,22,1
FR22012,PM10,2007/12/18,-999,-1,-999,-1
FR22012,PM10,2007/12/19,58,1,58,1
FR22012,PM10,2007/12/20,71,1,69,1
FR22012,PM10,2007/12/21,-999,-1,-999,-1
FR22012,PM10,2007/12/22,-999,-1,-999,-1
FR22012,PM10,2007/12/23,-999,-1,-999,-1
FR22012,PM10,2007/12/24,-999,-1,-999,-1
FR22012,PM10,2007/12/25,-999,-1,-999,-1
FR22012,PM10,2007/12/26,-999,-1,-999,-1
FR22012,PM10,2007/12/27,21,1,20,1
FR22012,PM10,2007/12/28,18,1,16,1
FR22012,PM10,2007/12/29,15,1,14,1
FR22012,PM10,2007/12/30,13,1,13,1
FR22012,PM10,2007/12/31,22,1,21,1
FR22015,PM10,2007/01/01,-999,-1,7,1
FR22015,PM10,2007/01/02,-999,-1,9,1
FR22015,PM10,2007/01/03,-999,-1,14,1
FR22015,PM10,2007/01/04,-999,-1,11,1
FR22015,PM10,2007/01/05,-999,-1,13,1
FR22015,PM10,2007/01/06,-999,-1,7,1
FR22015,PM10,2007/01/07,-999,-1,10,1
FR22015,PM10,2007/01/08,-999,-1,8,1
FR22015,PM10,2007/01/09,-999,-1,6,1
FR22015,PM10,2007/01/10,-999,-1,17,1
FR22015,PM10,2007/01/11,-999,-1,11,1
FR22015,PM10,2007/01/12,-999,-1,28,1
FR22015,PM10,2007/01/13,-999,-1,7,1
FR22015,PM10,2007/01/14,-999,-1,14,1
FR22015,PM10,2007/01/15,-999,-1,23,1
FR22015,PM10,2007/01/16,-999,-1,-999,-1
FR22015,PM10,2007/01/17,-999,-1,-999,-1
FR22015,PM10,2007/01/18,-999,-1,-999,-1
FR22015,PM10,2007/01/19,-999,-1,-999,-1
FR22015,PM10,2007/01/20,-999,-1,-999,-1
FR22015,PM10,2007/01/21,-999,-1,-999,-1
FR22015,PM10,2007/01/22,-999,-1,-999,-1
FR22015,PM10,2007/01/23,-999,-1,-999,-1
FR22015,PM10,2007/01/24,-999,-1,-999,-1
FR22015,PM10,2007/01/25,-999,-1,12,1
FR22015,PM10,2007/01/26,-999,-1,24,1
FR22015,PM10,2007/01/27,-999,-1,27,1
FR22015,PM10,2007/01/28,-999,-1,19,1
FR22015,PM10,2007/01/29,-999,-1,24,1
FR22015,PM10,2007/01/30,-999,-1,27,1
FR22015,PM10,2007/01/31,-999,-1,22,1
FR22015,PM10,2007/02/01,-999,-1,29,1
FR22015,PM10,2007/02/02,-999,-1,30,1
FR22015,PM10,2007/02/03,-999,-1,20,1
FR22015,PM10,2007/02/04,-999,-1,14,1
FR22015,PM10,2007/02/05,27,1,20,1
FR22015,PM10,2007/02/06,33,1,21,1
FR22015,PM10,2007/02/07,22,1,13,1
FR22015,PM10,2007/02/08,15,1,10,1
FR22015,PM10,2007/02/09,17,1,17,1
FR22015,PM10,2007/02/10,12,1,10,1
FR22015,PM10,2007/02/11,10,1,9,1
FR22015,PM10,2007/02/12,11,1,10,1
FR22015,PM10,2007/02/13,14,1,13,1
FR22015,PM10,2007/02/14,16,1,14,1
FR22015,PM10,2007/02/15,21,1,20,1
FR22015,PM10,2007/02/16,21,1,18,1
FR22015,PM10,2007/02/17,27,1,21,1
FR22015,PM10,2007/02/18,38,1,31,1
FR22015,PM10,2007/02/19,57,1,37,1
FR22015,PM10,2007/02/20,47,1,33,1
FR22015,PM10,2007/02/21,29,1,19,1
FR22015,PM10,2007/02/22,31,1,24,1
FR22015,PM10,2007/02/23,43,1,30,1
FR22015,PM10,2007/02/24,14,1,10,1
FR22015,PM10,2007/02/25,7,1,6,1
FR22015,PM10,2007/02/26,11,1,10,1
FR22015,PM10,2007/02/27,14,1,11,1
FR22015,PM10,2007/02/28,8,1,7,1
FR22015,PM10,2007/03/01,8,1,7,1
FR22015,PM10,2007/03/02,18,1,16,1
FR22015,PM10,2007/03/03,8,1,8,1
FR22015,PM10,2007/03/04,14,1,13,1
FR22015,PM10,2007/03/05,14,1,14,1
FR22015,PM10,2007/03/06,16,1,16,1
FR22015,PM10,2007/03/07,15,1,14,1
FR22015,PM10,2007/03/08,29,1,28,1
FR22015,PM10,2007/03/09,24,1,19,1
FR22015,PM10,2007/03/10,24,1,21,1
FR22015,PM10,2007/03/11,28,1,23,1
FR22015,PM10,2007/03/12,27,1,24,1
FR22015,PM10,2007/03/13,47,1,40,1
FR22015,PM10,2007/03/14,66,1,38,1
FR22015,PM10,2007/03/15,60,1,34,1
FR22015,PM10,2007/03/16,77,1,40,1
FR22015,PM10,2007/03/17,35,1,18,1
FR22015,PM10,2007/03/18,17,1,8,1
FR22015,PM10,2007/03/19,11,1,9,1
FR22015,PM10,2007/03/20,19,1,14,1
FR22015,PM10,2007/03/21,18,1,15,1
FR22015,PM10,2007/03/22,14,1,10,1
FR22015,PM10,2007/03/23,13,1,10,1
FR22015,PM10,2007/03/24,20,1,13,1
FR22015,PM10,2007/03/25,20,1,16,1
FR22015,PM10,2007/03/26,30,1,30,1
FR22015,PM10,2007/03/27,40,1,39,1
FR22015,PM10,2007/03/28,37,1,33,1
FR22015,PM10,2007/03/29,25,1,18,1
FR22015,PM10,2007/03/30,18,1,14,1
FR22015,PM10,2007/03/31,29,1,21,1
FR22015,PM10,2007/04/01,45,1,36,1
FR22015,PM10,2007/04/02,35,1,34,1
FR22015,PM10,2007/04/03,36,1,35,1
FR22015,PM10,2007/04/04,11,1,10,1
FR22015,PM10,2007/04/05,18,1,17,1
FR22015,PM10,2007/04/06,24,1,20,1
FR22015,PM10,2007/04/07,36,1,22,1
FR22015,PM10,2007/04/08,18,1,15,1
FR22015,PM10,2007/04/09,19,1,17,1
FR22015,PM10,2007/04/10,22,1,20,1
FR22015,PM10,2007/04/11,29,1,21,1
FR22015,PM10,2007/04/12,30,1,23,1
FR22015,PM10,2007/04/13,29,1,26,1
FR22015,PM10,2007/04/14,30,1,27,1
FR22015,PM10,2007/04/15,23,1,20,1
FR22015,PM10,2007/04/16,27,1,25,1
FR22015,PM10,2007/04/17,32,1,29,1
FR22015,PM10,2007/04/18,22,1,21,1
FR22015,PM10,2007/04/19,20,1,20,1
FR22015,PM10,2007/04/20,25,1,24,1
FR22015,PM10,2007/04/21,23,1,22,1
FR22015,PM10,2007/04/22,23,1,22,1
FR22015,PM10,2007/04/23,24,1,24,1
FR22015,PM10,2007/04/24,30,1,29,1
FR22015,PM10,2007/04/25,27,1,26,1
FR22015,PM10,2007/04/26,26,1,26,1
FR22015,PM10,2007/04/27,30,1,30,1
FR22015,PM10,2007/04/28,26,1,25,1
FR22015,PM10,2007/04/29,29,1,26,1
FR22015,PM10,2007/04/30,22,1,20,1
FR22015,PM10,2007/05/01,19,1,19,1
FR22015,PM10,2007/05/02,23,1,23,1
FR22015,PM10,2007/05/03,21,1,20,1
FR22015,PM10,2007/05/04,24,1,23,1
FR22015,PM10,2007/05/05,28,1,28,1
FR22015,PM10,2007/05/06,25,1,23,1
FR22015,PM10,2007/05/07,17,1,15,1
FR22015,PM10,2007/05/08,8,1,7,1
FR22015,PM10,2007/05/09,10,1,10,1
FR22015,PM10,2007/05/10,19,1,18,1
FR22015,PM10,2007/05/11,14,1,14,1
FR22015,PM10,2007/05/12,16,1,16,1
FR22015,PM10,2007/05/13,19,1,19,1
FR22015,PM10,2007/05/14,10,1,9,1
FR22015,PM10,2007/05/15,13,1,13,1
FR22015,PM10,2007/05/16,12,1,11,1
FR22015,PM10,2007/05/17,12,1,9,1
FR22015,PM10,2007/05/18,15,1,13,1
FR22015,PM10,2007/05/19,19,1,17,1
FR22015,PM10,2007/05/20,19,1,19,1
FR22015,PM10,2007/05/21,20,1,20,1
FR22015,PM10,2007/05/22,22,1,22,1
FR22015,PM10,2007/05/23,26,1,26,1
FR22015,PM10,2007/05/24,-999,-1,-999,-1
FR22015,PM10,2007/05/25,41,1,41,1
FR22015,PM10,2007/05/26,28,1,28,1
FR22015,PM10,2007/05/27,15,1,15,1
FR22015,PM10,2007/05/28,9,1,9,1
FR22015,PM10,2007/05/29,13,1,13,1
FR22015,PM10,2007/05/30,17,1,17,1
FR22015,PM10,2007/05/31,14,1,14,1
FR22015,PM10,2007/06/01,10,1,10,1
FR22015,PM10,2007/06/02,20,1,18,1
FR22015,PM10,2007/06/03,13,1,13,1
FR22015,PM10,2007/06/04,17,1,16,1
FR22015,PM10,2007/06/05,21,1,21,1
FR22015,PM10,2007/06/06,24,1,24,1
FR22015,PM10,2007/06/07,27,1,25,1
FR22015,PM10,2007/06/08,28,1,25,1
FR22015,PM10,2007/06/09,33,1,25,1
FR22015,PM10,2007/06/10,21,1,18,1
FR22015,PM10,2007/06/11,20,1,16,1
FR22015,PM10,2007/06/12,32,1,27,1
FR22015,PM10,2007/06/13,29,1,25,1
FR22015,PM10,2007/06/14,23,1,20,1
FR22015,PM10,2007/06/15,14,1,13,1
FR22015,PM10,2007/06/16,14,1,13,1
FR22015,PM10,2007/06/17,15,1,13,1
FR22015,PM10,2007/06/18,16,1,14,1
FR22015,PM10,2007/06/19,17,1,15,1
FR22015,PM10,2007/06/20,18,1,17,1
FR22015,PM10,2007/06/21,16,1,16,1
FR22015,PM10,2007/06/22,12,1,12,1
FR22015,PM10,2007/06/23,10,1,10,1
FR22015,PM10,2007/06/24,12,1,12,1
FR22015,PM10,2007/06/25,10,1,10,1
FR22015,PM10,2007/06/26,9,1,9,1
FR22015,PM10,2007/06/27,13,1,13,1
FR22015,PM10,2007/06/28,12,1,12,1
FR22015,PM10,2007/06/29,12,1,12,1
FR22015,PM10,2007/06/30,12,1,12,1
FR22015,PM10,2007/07/01,14,1,14,1
FR22015,PM10,2007/07/02,11,1,10,1
FR22015,PM10,2007/07/03,10,1,10,1
FR22015,PM10,2007/07/04,9,1,9,1
FR22015,PM10,2007/07/05,11,1,11,1
FR22015,PM10,2007/07/06,14,1,14,1
FR22015,PM10,2007/07/07,16,1,16,1
FR22015,PM10,2007/07/08,16,1,16,1
FR22015,PM10,2007/07/09,12,1,11,1
FR22015,PM10,2007/07/10,8,1,8,1
FR22015,PM10,2007/07/11,13,1,13,1
FR22015,PM10,2007/07/12,15,1,15,1
FR22015,PM10,2007/07/13,16,1,16,1
FR22015,PM10,2007/07/14,20,1,19,1
FR22015,PM10,2007/07/15,19,1,18,1
FR22015,PM10,2007/07/16,19,1,19,1
FR22015,PM10,2007/07/17,17,1,17,1
FR22015,PM10,2007/07/18,19,1,19,1
FR22015,PM10,2007/07/19,15,1,15,1
FR22015,PM10,2007/07/20,17,1,14,1
FR22015,PM10,2007/07/21,12,1,11,1
FR22015,PM10,2007/07/22,9,1,8,1
FR22015,PM10,2007/07/23,12,1,11,1
FR22015,PM10,2007/07/24,10,1,10,1
FR22015,PM10,2007/07/25,14,1,14,1
FR22015,PM10,2007/07/26,16,1,14,1
FR22015,PM10,2007/07/27,12,1,12,1
FR22015,PM10,2007/07/28,10,1,10,1
FR22015,PM10,2007/07/29,8,1,8,1
FR22015,PM10,2007/07/30,11,1,11,1
FR22015,PM10,2007/07/31,14,1,13,1
FR22015,PM10,2007/08/01,15,1,15,1
FR22015,PM10,2007/08/02,21,1,19,1
FR22015,PM10,2007/08/03,29,1,22,1
FR22015,PM10,2007/08/04,23,1,21,1
FR22015,PM10,2007/08/05,19,1,16,1
FR22015,PM10,2007/08/06,18,1,16,1
FR22015,PM10,2007/08/07,17,1,14,1
FR22015,PM10,2007/08/08,22,1,17,1
FR22015,PM10,2007/08/09,12,1,10,1
FR22015,PM10,2007/08/10,12,1,11,1
FR22015,PM10,2007/08/11,23,1,19,1
FR22015,PM10,2007/08/12,23,1,20,1
FR22015,PM10,2007/08/13,16,1,15,1
FR22015,PM10,2007/08/14,17,1,17,1
FR22015,PM10,2007/08/15,17,1,16,1
FR22015,PM10,2007/08/16,9,1,9,1
FR22015,PM10,2007/08/17,12,1,12,1
FR22015,PM10,2007/08/18,12,1,12,1
FR22015,PM10,2007/08/19,11,1,11,1
FR22015,PM10,2007/08/20,8,1,8,1
FR22015,PM10,2007/08/21,11,1,11,1
FR22015,PM10,2007/08/22,13,1,12,1
FR22015,PM10,2007/08/23,14,1,14,1
FR22015,PM10,2007/08/24,13,1,13,1
FR22015,PM10,2007/08/25,20,1,20,1
FR22015,PM10,2007/08/26,19,1,18,1
FR22015,PM10,2007/08/27,25,1,22,1
FR22015,PM10,2007/08/28,20,1,18,1
FR22015,PM10,2007/08/29,15,1,15,1
FR22015,PM10,2007/08/30,17,1,16,1
FR22015,PM10,2007/08/31,22,1,18,1
FR22015,PM10,2007/09/01,17,1,15,1
FR22015,PM10,2007/09/02,14,1,13,1
FR22015,PM10,2007/09/03,12,1,10,1
FR22015,PM10,2007/09/04,11,1,11,1
FR22015,PM10,2007/09/05,15,1,15,1
FR22015,PM10,2007/09/06,19,1,16,1
FR22015,PM10,2007/09/07,18,1,16,1
FR22015,PM10,2007/09/08,18,1,16,1
FR22015,PM10,2007/09/09,15,1,12,1
FR22015,PM10,2007/09/10,14,1,13,1
FR22015,PM10,2007/09/11,14,1,14,1
FR22015,PM10,2007/09/12,17,1,15,1
FR22015,PM10,2007/09/13,14,1,13,1
FR22015,PM10,2007/09/14,22,1,21,1
FR22015,PM10,2007/09/15,23,1,20,1
FR22015,PM10,2007/09/16,21,1,18,1
FR22015,PM10,2007/09/17,25,1,21,1
FR22015,PM10,2007/09/18,12,1,10,1
FR22015,PM10,2007/09/19,16,1,16,1
FR22015,PM10,2007/09/20,19,1,17,1
FR22015,PM10,2007/09/21,19,1,19,1
FR22015,PM10,2007/09/22,22,1,21,1
FR22015,PM10,2007/09/23,22,1,21,1
FR22015,PM10,2007/09/24,20,1,18,1
FR22015,PM10,2007/09/25,13,1,12,1
FR22015,PM10,2007/09/26,14,1,14,1
FR22015,PM10,2007/09/27,13,1,10,1
FR22015,PM10,2007/09/28,11,1,10,1
FR22015,PM10,2007/09/29,14,1,14,1
FR22015,PM10,2007/09/30,18,1,15,1
FR22015,PM10,2007/10/01,26,1,25,1
FR22015,PM10,2007/10/02,33,1,29,1
FR22015,PM10,2007/10/03,31,1,24,1
FR22015,PM10,2007/10/04,32,1,27,1
FR22015,PM10,2007/10/05,28,1,20,1
FR22015,PM10,2007/10/06,15,1,14,1
FR22015,PM10,2007/10/07,22,1,19,1
FR22015,PM10,2007/10/08,30,1,26,1
FR22015,PM10,2007/10/09,43,1,32,1
FR22015,PM10,2007/10/10,47,1,30,1
FR22015,PM10,2007/10/11,38,1,28,1
FR22015,PM10,2007/10/12,35,1,33,1
FR22015,PM10,2007/10/13,22,1,22,1
FR22015,PM10,2007/10/14,15,1,15,1
FR22015,PM10,2007/10/15,30,1,28,1
FR22015,PM10,2007/10/16,37,1,31,1
FR22015,PM10,2007/10/17,25,1,23,1
FR22015,PM10,2007/10/18,16,1,16,1
FR22015,PM10,2007/10/19,21,1,21,1
FR22015,PM10,2007/10/20,17,1,13,1
FR22015,PM10,2007/10/21,21,1,15,1
FR22015,PM10,2007/10/22,16,1,13,1
FR22015,PM10,2007/10/23,21,1,17,1
FR22015,PM10,2007/10/24,18,1,15,1
FR22015,PM10,2007/10/25,20,1,18,1
FR22015,PM10,2007/10/26,27,1,24,1
FR22015,PM10,2007/10/27,32,1,29,1
FR22015,PM10,2007/10/28,38,1,28,1
FR22015,PM10,2007/10/29,44,1,27,1
FR22015,PM10,2007/10/30,17,1,16,1
FR22015,PM10,2007/10/31,27,1,23,1
FR22015,PM10,2007/11/01,22,1,18,1
FR22015,PM10,2007/11/02,33,1,26,1
FR22015,PM10,2007/11/03,27,1,22,1
FR22015,PM10,2007/11/04,15,1,11,1
FR22015,PM10,2007/11/05,19,1,18,1
FR22015,PM10,2007/11/06,19,1,16,1
FR22015,PM10,2007/11/07,19,1,16,1
FR22015,PM10,2007/11/08,13,1,10,1
FR22015,PM10,2007/11/09,8,1,8,1
FR22015,PM10,2007/11/10,10,1,10,1
FR22015,PM10,2007/11/11,8,1,7,1
FR22015,PM10,2007/11/12,13,1,13,1
FR22015,PM10,2007/11/13,13,1,11,1
FR22015,PM10,2007/11/14,10,1,10,1
FR22015,PM10,2007/11/15,16,1,14,1
FR22015,PM10,2007/11/16,28,1,22,1
FR22015,PM10,2007/11/17,37,1,27,1
FR22015,PM10,2007/11/18,27,1,14,1
FR22015,PM10,2007/11/19,32,1,21,1
FR22015,PM10,2007/11/20,28,1,20,1
FR22015,PM10,2007/11/21,32,1,27,1
FR22015,PM10,2007/11/22,39,1,29,1
FR22015,PM10,2007/11/23,23,1,18,1
FR22015,PM10,2007/11/24,19,1,16,1
FR22015,PM10,2007/11/25,17,1,12,1
FR22015,PM10,2007/11/26,14,1,13,1
FR22015,PM10,2007/11/27,28,1,24,1
FR22015,PM10,2007/11/28,32,1,25,1
FR22015,PM10,2007/11/29,31,1,19,1
FR22015,PM10,2007/11/30,22,1,14,1
FR22015,PM10,2007/12/01,14,1,9,1
FR22015,PM10,2007/12/02,5,1,4,1
FR22015,PM10,2007/12/03,9,1,9,1
FR22015,PM10,2007/12/04,14,1,13,1
FR22015,PM10,2007/12/05,15,1,13,1
FR22015,PM10,2007/12/06,15,1,14,1
FR22015,PM10,2007/12/07,7,1,6,1
FR22015,PM10,2007/12/08,11,1,10,1
FR22015,PM10,2007/12/09,7,1,7,1
FR22015,PM10,2007/12/10,10,1,10,1
FR22015,PM10,2007/12/11,14,1,13,1
FR22015,PM10,2007/12/12,17,1,17,1
FR22015,PM10,2007/12/13,10,1,9,1
FR22015,PM10,2007/12/14,11,1,10,1
FR22015,PM10,2007/12/15,12,1,11,1
FR22015,PM10,2007/12/16,17,1,16,1
FR22015,PM10,2007/12/17,24,1,22,1
FR22015,PM10,2007/12/18,31,1,27,1
FR22015,PM10,2007/12/19,61,1,51,1
FR22015,PM10,2007/12/20,66,1,51,1
FR22015,PM10,2007/12/21,77,1,57,1
FR22015,PM10,2007/12/22,79,1,56,1
FR22015,PM10,2007/12/23,93,1,56,1
FR22015,PM10,2007/12/24,77,1,44,1
FR22015,PM10,2007/12/25,53,1,31,1
FR22015,PM10,2007/12/26,55,1,32,1
FR22015,PM10,2007/12/27,41,1,26,1
FR22015,PM10,2007/12/28,27,1,17,1
FR22015,PM10,2007/12/29,28,1,17,1
FR22015,PM10,2007/12/30,17,1,14,1
FR22015,PM10,2007/12/31,29,1,22,1
FR22016,PM10,2007/01/01,-999,-1,10,1
FR22016,PM10,2007/01/02,-999,-1,12,1
FR22016,PM10,2007/01/03,-999,-1,16,1
FR22016,PM10,2007/01/04,-999,-1,12,1
FR22016,PM10,2007/01/05,-999,-1,13,1
FR22016,PM10,2007/01/06,-999,-1,9,1
FR22016,PM10,2007/01/07,-999,-1,10,1
FR22016,PM10,2007/01/08,-999,-1,9,1
FR22016,PM10,2007/01/09,-999,-1,8,1
FR22016,PM10,2007/01/10,-999,-1,13,1
FR22016,PM10,2007/01/11,9,1,12,1
FR22016,PM10,2007/01/12,28,1,31,1
FR22016,PM10,2007/01/13,7,1,7,1
FR22016,PM10,2007/01/14,16,1,16,1
FR22016,PM10,2007/01/15,44,1,40,1
FR22016,PM10,2007/01/16,24,1,18,1
FR22016,PM10,2007/01/17,26,1,20,1
FR22016,PM10,2007/01/18,7,1,7,1
FR22016,PM10,2007/01/19,5,1,8,1
FR22016,PM10,2007/01/20,9,1,10,1
FR22016,PM10,2007/01/21,12,1,12,1
FR22016,PM10,2007/01/22,27,1,26,1
FR22016,PM10,2007/01/23,11,1,15,1
FR22016,PM10,2007/01/24,17,1,20,1
FR22016,PM10,2007/01/25,20,1,18,1
FR22016,PM10,2007/01/26,37,1,26,1
FR22016,PM10,2007/01/27,33,1,23,1
FR22016,PM10,2007/01/28,26,1,18,1
FR22016,PM10,2007/01/29,24,1,17,1
FR22016,PM10,2007/01/30,31,1,23,1
FR22016,PM10,2007/01/31,25,1,18,1
FR22016,PM10,2007/02/01,34,1,22,1
FR22016,PM10,2007/02/02,31,1,-999,-1
FR22016,PM10,2007/02/03,23,1,23,1
FR22016,PM10,2007/02/04,19,1,16,1
FR22016,PM10,2007/02/05,24,1,16,1
FR22016,PM10,2007/02/06,32,1,20,1
FR22016,PM10,2007/02/07,23,1,15,1
FR22016,PM10,2007/02/08,15,1,11,1
FR22016,PM10,2007/02/09,15,1,14,1
FR22016,PM10,2007/02/10,12,1,10,1
FR22016,PM10,2007/02/11,10,1,10,1
FR22016,PM10,2007/02/12,10,1,11,1
FR22016,PM10,2007/02/13,12,1,13,1
FR22016,PM10,2007/02/14,13,1,11,1
FR22016,PM10,2007/02/15,21,1,20,1
FR22016,PM10,2007/02/16,25,1,22,1
FR22016,PM10,2007/02/17,30,1,23,1
FR22016,PM10,2007/02/18,38,1,31,1
FR22016,PM10,2007/02/19,58,1,36,1
FR22016,PM10,2007/02/20,49,1,35,1
FR22016,PM10,2007/02/21,26,1,18,1
FR22016,PM10,2007/02/22,26,1,-999,-1
FR22016,PM10,2007/02/23,35,1,23,1
FR22016,PM10,2007/02/24,12,1,9,1
FR22016,PM10,2007/02/25,6,1,5,1
FR22016,PM10,2007/02/26,-999,-1,9,1
FR22016,PM10,2007/02/27,-999,-1,10,1
FR22016,PM10,2007/02/28,8,1,8,1
FR22016,PM10,2007/03/01,8,1,7,1
FR22016,PM10,2007/03/02,18,1,16,1
FR22016,PM10,2007/03/03,7,1,8,1
FR22016,PM10,2007/03/04,15,1,13,1
FR22016,PM10,2007/03/05,10,1,11,1
FR22016,PM10,2007/03/06,11,1,11,1
FR22016,PM10,2007/03/07,13,1,13,1
FR22016,PM10,2007/03/08,23,1,23,1
FR22016,PM10,2007/03/09,23,1,18,1
FR22016,PM10,2007/03/10,27,1,23,1
FR22016,PM10,2007/03/11,32,1,28,1
FR22016,PM10,2007/03/12,28,1,24,1
FR22016,PM10,2007/03/13,40,1,32,1
FR22016,PM10,2007/03/14,67,1,38,1
FR22016,PM10,2007/03/15,63,1,37,1
FR22016,PM10,2007/03/16,75,1,38,1
FR22016,PM10,2007/03/17,32,1,17,1
FR22016,PM10,2007/03/18,15,1,6,1
