station,pollutant,date,day_mean,validity
FR01006,O3,2003/12/31,29,1
FR01008,O3,2003/01/01,45,1
FR01008,O3,2003/01/02,72,1
FR01008,O3,2003/01/03,66,1
FR01008,O3,2003/01/04,37,1
FR01008,O3,2003/01/05,40,1
FR01008,O3,2003/01/06,29,1
FR01008,O3,2003/01/07,36,1
FR01008,O3,2003/01/08,34,1
FR01008,O3,2003/01/09,32,1
FR01008,O3,2003/01/10,28,1
FR01008,O3,2003/01/11,45,1
FR01008,O3,2003/01/12,32,1
FR01008,O3,2003/01/13,25,1
FR01008,O3,2003/01/14,17,1
FR01008,O3,2003/01/15,42,1
FR01008,O3,2003/01/16,33,1
FR01008,O3,2003/01/17,23,1
FR01008,O3,2003/01/18,37,1
FR01008,O3,2003/01/19,46,1
FR01008,O3,2003/01/20,58,1
FR01008,O3,2003/01/21,57,1
FR01008,O3,2003/01/22,61,1
FR01008,O3,2003/01/23,42,1
FR01008,O3,2003/01/24,56,1
FR01008,O3,2003/01/25,29,1
FR01008,O3,2003/01/26,40,1
FR01008,O3,2003/01/27,26,1
FR01008,O3,2003/01/28,63,1
FR01008,O3,2003/01/29,59,1
FR01008,O3,2003/01/30,63,1
FR01008,O3,2003/01/31,51,1
FR01008,O3,2003/02/01,36,1
FR01008,O3,2003/02/02,52,1
FR01008,O3,2003/02/03,68,1
FR01008,O3,2003/02/04,53,1
FR01008,O3,2003/02/05,51,1
FR01008,O3,2003/02/06,39,1
FR01008,O3,2003/02/07,45,1
FR01008,O3,2003/02/08,28,1
FR01008,O3,2003/02/09,17,1
FR01008,O3,2003/02/10,22,1
FR01008,O3,2003/02/11,8,1
FR01008,O3,2003/02/12,22,1
FR01008,O3,2003/02/13,38,1
FR01008,O3,2003/02/14,43,1
FR01008,O3,2003/02/15,52,1
FR01008,O3,2003/02/16,62,1
FR01008,O3,2003/02/17,50,1
FR01008,O3,2003/02/18,45,1
FR01008,O3,2003/02/19,43,1
FR01008,O3,2003/02/20,35,1
FR01008,O3,2003/02/21,19,1
FR01008,O3,2003/02/22,31,1
FR01008,O3,2003/02/23,54,1
FR01008,O3,2003/02/24,46,1
FR01008,O3,2003/02/25,42,1
FR01008,O3,2003/02/26,51,1
FR01008,O3,2003/02/27,58,1
FR01008,O3,2003/02/28,64,1
FR01008,O3,2003/03/01,48,1
FR01008,O3,2003/03/02,70,1
FR01008,O3,2003/03/03,51,1
FR01008,O3,2003/03/04,32,1
FR01008,O3,2003/03/05,35,1
FR01008,O3,2003/03/06,41,1
FR01008,O3,2003/03/07,42,1
FR01008,O3,2003/03/08,69,1
FR01008,O3,2003/03/09,81,1
FR01008,O3,2003/03/10,75,1
FR01008,O3,2003/03/11,79,1
FR01008,O3,2003/03/12,65,1
FR01008,O3,2003/03/13,59,1
FR01008,O3,2003/03/14,69,1
FR01008,O3,2003/03/15,66,1
FR01008,O3,2003/03/16,77,1
FR01008,O3,2003/03/17,57,1
FR01008,O3,2003/03/18,57,1
FR01008,O3,2003/03/19,53,1
FR01008,O3,2003/03/20,37,1
FR01008,O3,2003/03/21,35,1
FR01008,O3,2003/03/22,62,1
FR01008,O3,2003/03/23,80,1
FR01008,O3,2003/03/24,84,1
FR01008,O3,2003/03/25,70,1
FR01008,O3,2003/03/26,70,1
FR01008,O3,2003/03/27,71,1
FR01008,O3,2003/03/28,65,1
FR01008,O3,2003/03/29,86,1
FR01008,O3,2003/03/30,66,1
FR01008,O3,2003/03/31,67,1
FR01008,O3,2003/04/01,73,1
FR01008,O3,2003/04/02,70,1
FR01008,O3,2003/04/03,72,1
FR01008,O3,2003/04/04,66,1
FR01008,O3,2003/04/05,73,1
FR01008,O3,2003/04/06,82,1
FR01008,O3,2003/04/07,64,1
FR01008,O3,2003/04/08,58,1
FR01008,O3,2003/04/09,60,1
FR01008,O3,2003/04/10,62,1
FR01008,O3,2003/04/11,64,1
FR01008,O3,2003/04/12,58,1
FR01008,O3,2003/04/13,78,1
FR01008,O3,2003/04/14,99,1
FR01008,O3,2003/04/15,99,1
FR01008,O3,2003/04/16,106,1
FR01008,O3,2003/04/17,108,1
FR01008,O3,2003/04/18,109,1
FR01008,O3,2003/04/19,72,1
FR01008,O3,2003/04/20,77,1
FR01008,O3,2003/04/21,98,1
FR01008,O3,2003/04/22,79,1
FR01008,O3,2003/04/23,92,1
FR01008,O3,2003/04/24,107,1
FR01008,O3,2003/04/25,96,1
FR01008,O3,2003/04/26,78,1
FR01008,O3,2003/04/27,83,1
FR01008,O3,2003/04/28,80,1
FR01008,O3,2003/04/29,72,1
FR01008,O3,2003/04/30,55,1
FR01008,O3,2003/05/01,82,1
FR01008,O3,2003/05/02,71,1
FR01008,O3,2003/05/03,87,1
FR01008,O3,2003/05/04,81,1
FR01008,O3,2003/05/05,84,1
FR01008,O3,2003/05/06,-999,-1
FR01008,O3,2003/05/07,-999,-1
FR01008,O3,2003/05/08,84,1
FR01008,O3,2003/05/09,65,1
FR01008,O3,2003/05/10,80,1
FR01008,O3,2003/05/11,84,1
FR01008,O3,2003/05/12,67,1
FR01008,O3,2003/05/13,76,1
FR01008,O3,2003/05/14,63,1
FR01008,O3,2003/05/15,67,1
FR01008,O3,2003/05/16,79,1
FR01008,O3,2003/05/17,67,1
FR01008,O3,2003/05/18,56,1
FR01008,O3,2003/05/19,58,1
FR01008,O3,2003/05/20,77,1
FR01008,O3,2003/05/21,71,1
FR01008,O3,2003/05/22,38,1
FR01008,O3,2003/05/23,64,1
FR01008,O3,2003/05/24,71,1
FR01008,O3,2003/05/25,64,1
FR01008,O3,2003/05/26,68,1
FR01008,O3,2003/05/27,81,1
FR01008,O3,2003/05/28,88,1
FR01008,O3,2003/05/29,86,1
FR01008,O3,2003/05/30,85,1
FR01008,O3,2003/05/31,92,1
FR01008,O3,2003/06/01,105,1
FR01008,O3,2003/06/02,68,1
FR01008,O3,2003/06/03,60,1
FR01008,O3,2003/06/04,81,1
FR01008,O3,2003/06/05,65,1
FR01008,O3,2003/06/06,73,1
FR01008,O3,2003/06/07,87,1
FR01008,O3,2003/06/08,71,1
FR01008,O3,2003/06/09,76,1
FR01008,O3,2003/06/10,72,1
FR01008,O3,2003/06/11,72,1
FR01008,O3,2003/06/12,90,1
FR01008,O3,2003/06/13,88,1
FR01008,O3,2003/06/14,77,1
FR01008,O3,2003/06/15,80,1
FR01008,O3,2003/06/16,105,1
FR01008,O3,2003/06/17,98,1
FR01008,O3,2003/06/18,-999,-1
FR01008,O3,2003/06/19,42,1
FR01008,O3,2003/06/20,70,1
FR01008,O3,2003/06/21,97,1
FR01008,O3,2003/06/22,97,1
FR01008,O3,2003/06/23,102,1
FR01008,O3,2003/06/24,82,1
FR01008,O3,2003/06/25,99,1
FR01008,O3,2003/06/26,113,1
FR01008,O3,2003/06/27,78,1
FR01008,O3,2003/06/28,82,1
FR01008,O3,2003/06/29,93,1
FR01008,O3,2003/06/30,82,1
FR01008,O3,2003/07/01,69,1
FR01008,O3,2003/07/02,62,1
FR01008,O3,2003/07/03,64,1
FR01008,O3,2003/07/04,62,1
FR01008,O3,2003/07/05,71,1
FR01008,O3,2003/07/06,77,1
FR01008,O3,2003/07/07,92,1
FR01008,O3,2003/07/08,93,1
FR01008,O3,2003/07/09,92,1
FR01008,O3,2003/07/10,81,1
FR01008,O3,2003/07/11,104,1
FR01008,O3,2003/07/12,85,1
FR01008,O3,2003/07/13,106,1
FR01008,O3,2003/07/14,113,1
FR01008,O3,2003/07/15,128,1
FR01008,O3,2003/07/16,103,1
FR01008,O3,2003/07/17,67,1
FR01008,O3,2003/07/18,89,1
FR01008,O3,2003/07/19,115,1
FR01008,O3,2003/07/20,110,1
FR01008,O3,2003/07/21,89,1
FR01008,O3,2003/07/22,81,1
FR01008,O3,2003/07/23,99,1
FR01008,O3,2003/07/24,73,1
FR01008,O3,2003/07/25,-999,-1
FR01008,O3,2003/07/26,48,1
FR01008,O3,2003/07/27,46,1
FR01008,O3,2003/07/28,63,1
FR01008,O3,2003/07/29,86,1
FR01008,O3,2003/07/30,49,1
FR01008,O3,2003/07/31,58,1
FR01008,O3,2003/08/01,105,1
FR01008,O3,2003/08/02,134,1
FR01008,O3,2003/08/03,158,1
FR01008,O3,2003/08/04,165,1
FR01008,O3,2003/08/05,160,1
FR01008,O3,2003/08/06,142,1
FR01008,O3,2003/08/07,126,1
FR01008,O3,2003/08/08,118,1
FR01008,O3,2003/08/09,125,1
FR01008,O3,2003/08/10,145,1
FR01008,O3,2003/08/11,168,1
FR01008,O3,2003/08/12,136,1
FR01008,O3,2003/08/13,138,1
FR01008,O3,2003/08/14,117,1
FR01008,O3,2003/08/15,92,1
FR01008,O3,2003/08/16,111,1
FR01008,O3,2003/08/17,95,1
FR01008,O3,2003/08/18,62,1
FR01008,O3,2003/08/19,70,1
FR01008,O3,2003/08/20,88,1
FR01008,O3,2003/08/21,100,1
FR01008,O3,2003/08/22,78,1
FR01008,O3,2003/08/23,60,1
FR01008,O3,2003/08/24,75,1
FR01008,O3,2003/08/25,84,1
FR01008,O3,2003/08/26,103,1
FR01008,O3,2003/08/27,81,1
FR01008,O3,2003/08/28,70,1
FR01008,O3,2003/08/29,66,1
FR01008,O3,2003/08/30,51,1
FR01008,O3,2003/08/31,63,1
FR01008,O3,2003/09/01,60,1
FR01008,O3,2003/09/02,53,1
FR01008,O3,2003/09/03,63,1
FR01008,O3,2003/09/04,77,1
FR01008,O3,2003/09/05,70,1
FR01008,O3,2003/09/06,80,1
FR01008,O3,2003/09/07,67,1
FR01008,O3,2003/09/08,61,1
FR01008,O3,2003/09/09,62,1
FR01008,O3,2003/09/10,46,1
FR01008,O3,2003/09/11,53,1
FR01008,O3,2003/09/12,41,1
FR01008,O3,2003/09/13,52,1
FR01008,O3,2003/09/14,72,1
FR01008,O3,2003/09/15,77,1
FR01008,O3,2003/09/16,91,1
FR01008,O3,2003/09/17,90,1
FR01008,O3,2003/09/18,85,1
FR01008,O3,2003/09/19,117,1
FR01008,O3,2003/09/20,119,1
FR01008,O3,2003/09/21,128,1
FR01008,O3,2003/09/22,83,1
FR01008,O3,2003/09/23,60,1
FR01008,O3,2003/09/24,43,1
FR01008,O3,2003/09/25,48,1
FR01008,O3,2003/09/26,71,1
FR01008,O3,2003/09/27,82,1
FR01008,O3,2003/09/28,61,1
FR01008,O3,2003/09/29,63,1
FR01008,O3,2003/09/30,46,1
FR01008,O3,2003/10/01,16,1
FR01008,O3,2003/10/02,19,1
FR01008,O3,2003/10/03,58,1
FR01008,O3,2003/10/04,51,1
FR01008,O3,2003/10/05,44,1
FR01008,O3,2003/10/06,52,1
FR01008,O3,2003/10/07,60,1
FR01008,O3,2003/10/08,42,1
FR01008,O3,2003/10/09,41,1
FR01008,O3,2003/10/10,42,1
FR01008,O3,2003/10/11,31,1
FR01008,O3,2003/10/12,54,1
FR01008,O3,2003/10/13,42,1
FR01008,O3,2003/10/14,41,1
FR01008,O3,2003/10/15,45,1
FR01008,O3,2003/10/16,42,1
FR01008,O3,2003/10/17,43,1
FR01008,O3,2003/10/18,41,1
FR01008,O3,2003/10/19,32,1
FR01008,O3,2003/10/20,22,1
FR01008,O3,2003/10/21,30,1
FR01008,O3,2003/10/22,15,1
FR01008,O3,2003/10/23,35,1
FR01008,O3,2003/10/24,47,1
FR01008,O3,2003/10/25,42,1
FR01008,O3,2003/10/26,55,1
FR01008,O3,2003/10/27,32,1
FR01008,O3,2003/10/28,12,1
FR01008,O3,2003/10/29,24,1
FR01008,O3,2003/10/30,42,1
FR01008,O3,2003/10/31,45,1
FR01008,O3,2003/11/01,52,1
FR01008,O3,2003/11/02,47,1
FR01008,O3,2003/11/03,60,1
FR01008,O3,2003/11/04,36,1
FR01008,O3,2003/11/05,10,1
FR01008,O3,2003/11/06,11,1
FR01008,O3,2003/11/07,33,1
FR01008,O3,2003/11/08,24,1
FR01008,O3,2003/11/09,32,1
FR01008,O3,2003/11/10,10,1
FR01008,O3,2003/11/11,6,1
FR01008,O3,2003/11/12,3,1
FR01008,O3,2003/11/13,28,1
FR01008,O3,2003/11/14,13,1
FR01008,O3,2003/11/15,39,1
FR01008,O3,2003/11/16,24,1
FR01008,O3,2003/11/17,45,1
FR01008,O3,2003/11/18,39,1
FR01008,O3,2003/11/19,32,1
FR01008,O3,2003/11/20,20,1
FR01008,O3,2003/11/21,9,1
FR01008,O3,2003/11/22,43,1
FR01008,O3,2003/11/23,46,1
FR01008,O3,2003/11/24,46,1
FR01008,O3,2003/11/25,37,1
FR01008,O3,2003/11/26,43,1
FR01008,O3,2003/11/27,38,1
FR01008,O3,2003/11/28,30,1
FR01008,O3,2003/11/29,14,1
FR01008,O3,2003/11/30,20,1
FR01008,O3,2003/12/01,8,1
FR01008,O3,2003/12/02,1,1
FR01008,O3,2003/12/03,0,1
FR01008,O3,2003/12/04,0,1
FR01008,O3,2003/12/05,0,1
FR01008,O3,2003/12/06,20,1
FR01008,O3,2003/12/07,44,1
FR01008,O3,2003/12/08,12,1
FR01008,O3,2003/12/09,2,1
FR01008,O3,2003/12/10,7,1
FR01008,O3,2003/12/11,27,1
FR01008,O3,2003/12/12,14,1
FR01008,O3,2003/12/13,49,1
FR01008,O3,2003/12/14,67,1
FR01008,O3,2003/12/15,55,1
FR01008,O3,2003/12/16,33,1
FR01008,O3,2003/12/17,8,1
FR01008,O3,2003/12/18,4,1
FR01008,O3,2003/12/19,11,1
FR01008,O3,2003/12/20,43,1
FR01008,O3,2003/12/21,67,1
FR01008,O3,2003/12/22,54,1
FR01008,O3,2003/12/23,35,1
FR01008,O3,2003/12/24,29,1
FR01008,O3,2003/12/25,28,1
FR01008,O3,2003/12/26,43,1
FR01008,O3,2003/12/27,61,1
FR01008,O3,2003/12/28,64,1
FR01008,O3,2003/12/29,45,1
FR01008,O3,2003/12/30,36,1
FR01008,O3,2003/12/31,36,1
FR01012,O3,2003/01/01,17,1
FR01012,O3,2003/01/02,37,1
FR01012,O3,2003/01/03,27,1
FR01012,O3,2003/01/04,9,1
FR01012,O3,2003/01/05,8,1
FR01012,O3,2003/01/06,4,1
FR01012,O3,2003/01/07,3,1
FR01012,O3,2003/01/08,2,1
FR01012,O3,2003/01/09,2,1
FR01012,O3,2003/01/10,2,1
FR01012,O3,2003/01/11,6,1
FR01012,O3,2003/01/12,4,1
FR01012,O3,2003/01/13,2,1
FR01012,O3,2003/01/14,1,1
FR01012,O3,2003/01/15,1,1
FR01012,O3,2003/01/16,2,1
FR01012,O3,2003/01/17,2,1
FR01012,O3,2003/01/18,6,1
FR01012,O3,2003/01/19,20,1
FR01012,O3,2003/01/20,11,1
FR01012,O3,2003/01/21,9,1
FR01012,O3,2003/01/22,14,1
FR01012,O3,2003/01/23,10,1
FR01012,O3,2003/01/24,19,1
FR01012,O3,2003/01/25,21,1
FR01012,O3,2003/01/26,59,1
FR01012,O3,2003/01/27,41,1
FR01012,O3,2003/01/28,45,1
FR01012,O3,2003/01/29,-999,-1
FR01012,O3,2003/01/30,-999,-1
FR01012,O3,2003/01/31,33,1
FR01012,O3,2003/02/01,31,1
FR01012,O3,2003/02/02,47,1
FR01012,O3,2003/02/03,60,1
FR01012,O3,2003/02/04,53,1
FR01012,O3,2003/02/05,51,1
FR01012,O3,2003/02/06,49,1
FR01012,O3,2003/02/07,62,1
FR01012,O3,2003/02/08,58,1
FR01012,O3,2003/02/09,64,1
FR01012,O3,2003/02/10,-999,-1
FR01012,O3,2003/02/11,-999,-1
FR01012,O3,2003/02/12,2,1
FR01012,O3,2003/02/13,6,1
FR01012,O3,2003/02/14,6,1
FR01012,O3,2003/02/15,11,1
FR01012,O3,2003/02/16,16,1
FR01012,O3,2003/02/17,7,1
FR01012,O3,2003/02/18,8,1
FR01012,O3,2003/02/19,11,1
FR01012,O3,2003/02/20,4,1
FR01012,O3,2003/02/21,3,1
FR01012,O3,2003/02/22,11,1
FR01012,O3,2003/02/23,23,1
FR01012,O3,2003/02/24,23,1
FR01012,O3,2003/02/25,9,1
FR01012,O3,2003/02/26,20,1
FR01012,O3,2003/02/27,15,1
FR01012,O3,2003/02/28,12,1
FR01012,O3,2003/03/01,13,1
FR01012,O3,2003/03/02,31,1
FR01012,O3,2003/03/03,10,1
FR01012,O3,2003/03/04,12,1
FR01012,O3,2003/03/05,9,1
FR01012,O3,2003/03/06,5,1
FR01012,O3,2003/03/07,12,1
FR01012,O3,2003/03/08,28,1
FR01012,O3,2003/03/09,35,1
FR01012,O3,2003/03/10,25,1
FR01012,O3,2003/03/11,36,1
FR01012,O3,2003/03/12,18,1
FR01012,O3,2003/03/13,16,1
FR01012,O3,2003/03/14,20,1
FR01012,O3,2003/03/15,32,1
FR01012,O3,2003/03/16,40,1
FR01012,O3,2003/03/17,16,1
FR01012,O3,2003/03/18,10,1
FR01012,O3,2003/03/19,14,1
FR01012,O3,2003/03/20,12,1
FR01012,O3,2003/03/21,18,1
FR01012,O3,2003/03/22,50,1
FR01012,O3,2003/03/23,46,1
FR01012,O3,2003/03/24,43,1
FR01012,O3,2003/03/25,54,1
FR01012,O3,2003/03/26,66,1
FR01012,O3,2003/03/27,-999,-1
FR01012,O3,2003/03/28,43,1
FR01012,O3,2003/03/29,54,1
FR01012,O3,2003/03/30,48,1
FR01012,O3,2003/03/31,48,1
FR01012,O3,2003/04/01,59,1
FR01012,O3,2003/04/02,55,1
FR01012,O3,2003/04/03,54,1
FR01012,O3,2003/04/04,42,1
FR01012,O3,2003/04/05,52,1
FR01012,O3,2003/04/06,74,1
FR01012,O3,2003/04/07,52,1
FR01012,O3,2003/04/08,39,1
FR01012,O3,2003/04/09,45,1
FR01012,O3,2003/04/10,43,1
FR01012,O3,2003/04/11,50,1
FR01012,O3,2003/04/12,45,1
FR01012,O3,2003/04/13,66,1
FR01012,O3,2003/04/14,88,1
FR01012,O3,2003/04/15,78,1
FR01012,O3,2003/04/16,86,1
FR01012,O3,2003/04/17,93,1
FR01012,O3,2003/04/18,101,1
FR01012,O3,2003/04/19,62,1
FR01012,O3,2003/04/20,62,1
FR01012,O3,2003/04/21,68,1
FR01012,O3,2003/04/22,67,1
FR01012,O3,2003/04/23,66,1
FR01012,O3,2003/04/24,80,1
FR01012,O3,2003/04/25,83,1
FR01012,O3,2003/04/26,75,1
FR01012,O3,2003/04/27,79,1
FR01012,O3,2003/04/28,68,1
FR01012,O3,2003/04/29,61,1
FR01012,O3,2003/04/30,50,1
FR01012,O3,2003/05/01,73,1
FR01012,O3,2003/05/02,60,1
FR01012,O3,2003/05/03,74,1
FR01012,O3,2003/05/04,59,1
FR01012,O3,2003/05/05,60,1
FR01012,O3,2003/05/06,40,1
FR01012,O3,2003/05/07,62,1
FR01012,O3,2003/05/08,68,1
FR01012,O3,2003/05/09,65,1
FR01012,O3,2003/05/10,61,1
FR01012,O3,2003/05/11,59,1
FR01012,O3,2003/05/12,68,1
FR01012,O3,2003/05/13,71,1
FR01012,O3,2003/05/14,56,1
FR01012,O3,2003/05/15,41,1
FR01012,O3,2003/05/16,56,1
FR01012,O3,2003/05/17,65,1
FR01012,O3,2003/05/18,51,1
FR01012,O3,2003/05/19,52,1
FR01012,O3,2003/05/20,-999,-1
FR01012,O3,2003/05/21,-999,-1
FR01012,O3,2003/05/22,-999,-1
FR01012,O3,2003/05/23,-999,-1
FR01012,O3,2003/05/24,-999,-1
FR01012,O3,2003/05/25,-999,-1
FR01012,O3,2003/05/26,-999,-1
FR01012,O3,2003/05/27,67,1
FR01012,O3,2003/05/28,87,1
FR01012,O3,2003/05/29,-999,-1
FR01012,O3,2003/05/30,-999,-1
FR01012,O3,2003/05/31,-999,-1
FR01012,O3,2003/06/01,-999,-1
FR01012,O3,2003/06/02,-999,-1
FR01012,O3,2003/06/03,-999,-1
FR01012,O3,2003/06/04,-999,-1
FR01012,O3,2003/06/05,-999,-1
FR01012,O3,2003/06/06,-999,-1
FR01012,O3,2003/06/07,-999,-1
FR01012,O3,2003/06/08,-999,-1
FR01012,O3,2003/06/09,-999,-1
FR01012,O3,2003/06/10,-999,-1
FR01012,O3,2003/06/11,-999,-1
FR01012,O3,2003/06/12,-999,-1
FR01012,O3,2003/06/13,-999,-1
FR01012,O3,2003/06/14,-999,-1
FR01012,O3,2003/06/15,-999,-1
FR01012,O3,2003/06/16,-999,-1
FR01012,O3,2003/06/17,-999,-1
FR01012,O3,2003/06/18,-999,-1
FR01012,O3,2003/06/19,-999,-1
FR01012,O3,2003/06/20,-999,-1
FR01012,O3,2003/06/21,90,1
FR01012,O3,2003/06/22,91,1
FR01012,O3,2003/06/23,98,1
FR01012,O3,2003/06/24,77,1
FR01012,O3,2003/06/25,92,1
FR01012,O3,2003/06/26,85,1
FR01012,O3,2003/06/27,78,1
FR01012,O3,2003/06/28,79,1
FR01012,O3,2003/06/29,89,1
FR01012,O3,2003/06/30,76,1
FR01012,O3,2003/07/01,71,1
FR01012,O3,2003/07/02,63,1
FR01012,O3,2003/07/03,67,1
FR01012,O3,2003/07/04,64,1
FR01012,O3,2003/07/05,77,1
FR01012,O3,2003/07/06,76,1
FR01012,O3,2003/07/07,69,1
FR01012,O3,2003/07/08,72,1
FR01012,O3,2003/07/09,83,1
FR01012,O3,2003/07/10,56,1
FR01012,O3,2003/07/11,84,1
FR01012,O3,2003/07/12,80,1
FR01012,O3,2003/07/13,99,1
FR01012,O3,2003/07/14,94,1
FR01012,O3,2003/07/15,115,1
FR01012,O3,2003/07/16,96,1
FR01012,O3,2003/07/17,61,1
FR01012,O3,2003/07/18,65,1
FR01012,O3,2003/07/19,96,1
FR01012,O3,2003/07/20,107,1
FR01012,O3,2003/07/21,85,1
FR01012,O3,2003/07/22,71,1
FR01012,O3,2003/07/23,70,1
FR01012,O3,2003/07/24,76,1
FR01012,O3,2003/07/25,73,1
FR01012,O3,2003/07/26,47,1
FR01012,O3,2003/07/27,39,1
FR01012,O3,2003/07/28,51,1
FR01012,O3,2003/07/29,59,1
FR01012,O3,2003/07/30,38,1
FR01012,O3,2003/07/31,-999,-1
FR01012,O3,2003/08/01,-999,-1
FR01012,O3,2003/08/02,-999,-1
FR01012,O3,2003/08/03,-999,-1
FR01012,O3,2003/08/04,-999,-1
FR01012,O3,2003/08/05,-999,-1
FR01012,O3,2003/08/06,-999,-1
FR01012,O3,2003/08/07,-999,-1
FR01012,O3,2003/08/08,-999,-1
FR01012,O3,2003/08/09,-999,-1
FR01012,O3,2003/08/10,-999,-1
FR01012,O3,2003/08/11,-999,-1
FR01012,O3,2003/08/12,-999,-1
FR01012,O3,2003/08/13,-999,-1
FR01012,O3,2003/08/14,98,1
FR01012,O3,2003/08/15,86,1
FR01012,O3,2003/08/16,101,1
FR01012,O3,2003/08/17,92,1
FR01012,O3,2003/08/18,66,1
FR01012,O3,2003/08/19,59,1
FR01012,O3,2003/08/20,63,1
FR01012,O3,2003/08/21,84,1
FR01012,O3,2003/08/22,61,1
FR01012,O3,2003/08/23,45,1
FR01012,O3,2003/08/24,71,1
FR01012,O3,2003/08/25,70,1
FR01012,O3,2003/08/26,87,1
FR01012,O3,2003/08/27,64,1
FR01012,O3,2003/08/28,63,1
FR01012,O3,2003/08/29,62,1
FR01012,O3,2003/08/30,48,1
FR01012,O3,2003/08/31,50,1
FR01012,O3,2003/09/01,39,1
FR01012,O3,2003/09/02,37,1
FR01012,O3,2003/09/03,43,1
FR01012,O3,2003/09/04,48,1
FR01012,O3,2003/09/05,54,1
FR01012,O3,2003/09/06,64,1
FR01012,O3,2003/09/07,69,1
FR01012,O3,2003/09/08,57,1
FR01012,O3,2003/09/09,46,1
FR01012,O3,2003/09/10,49,1
FR01012,O3,2003/09/11,45,1
FR01012,O3,2003/09/12,29,1
FR01012,O3,2003/09/13,42,1
FR01012,O3,2003/09/14,54,1
FR01012,O3,2003/09/15,41,1
FR01012,O3,2003/09/16,30,1
FR01012,O3,2003/09/17,48,1
FR01012,O3,2003/09/18,65,1
FR01012,O3,2003/09/19,72,1
FR01012,O3,2003/09/20,86,1
FR01012,O3,2003/09/21,95,1
FR01012,O3,2003/09/22,65,1
FR01012,O3,2003/09/23,50,1
FR01012,O3,2003/09/24,28,1
FR01012,O3,2003/09/25,30,1
FR01012,O3,2003/09/26,42,1
FR01012,O3,2003/09/27,45,1
FR01012,O3,2003/09/28,52,1
FR01012,O3,2003/09/29,39,1
FR01012,O3,2003/09/30,31,1
FR01012,O3,2003/10/01,6,1
FR01012,O3,2003/10/02,18,1
FR01012,O3,2003/10/03,51,1
FR01012,O3,2003/10/04,43,1
FR01012,O3,2003/10/05,30,1
FR01012,O3,2003/10/06,44,1
FR01012,O3,2003/10/07,44,1
FR01012,O3,2003/10/08,35,1
FR01012,O3,2003/10/09,31,1
FR01012,O3,2003/10/10,38,1
FR01012,O3,2003/10/11,31,1
FR01012,O3,2003/10/12,37,1
FR01012,O3,2003/10/13,19,1
FR01012,O3,2003/10/14,22,1
FR01012,O3,2003/10/15,25,1
FR01012,O3,2003/10/16,23,1
FR01012,O3,2003/10/17,18,1
FR01012,O3,2003/10/18,18,1
FR01012,O3,2003/10/19,16,1
FR01012,O3,2003/10/20,-999,-1
FR01012,O3,2003/10/21,-999,-1
FR01012,O3,2003/10/22,24,1
FR01012,O3,2003/10/23,31,1
FR01012,O3,2003/10/24,39,1
FR01012,O3,2003/10/25,45,1
FR01012,O3,2003/10/26,53,1
FR01012,O3,2003/10/27,27,1
FR01012,O3,2003/10/28,20,1
FR01012,O3,2003/10/29,30,1
FR01012,O3,2003/10/30,48,1
FR01012,O3,2003/10/31,50,1
FR01012,O3,2003/11/01,63,1
FR01012,O3,2003/11/02,57,1
FR01012,O3,2003/11/03,69,1
FR01012,O3,2003/11/04,36,1
FR01012,O3,2003/11/05,17,1
FR01012,O3,2003/11/06,9,1
FR01012,O3,2003/11/07,27,1
FR01012,O3,2003/11/08,18,1
FR01012,O3,2003/11/09,28,1
FR01012,O3,2003/11/10,11,1
FR01012,O3,2003/11/11,13,1
FR01012,O3,2003/11/12,12,1
FR01012,O3,2003/11/13,18,1
FR01012,O3,2003/11/14,13,1
FR01012,O3,2003/11/15,33,1
FR01012,O3,2003/11/16,18,1
FR01012,O3,2003/11/17,42,1
FR01012,O3,2003/11/18,38,1
FR01012,O3,2003/11/19,39,1
FR01012,O3,2003/11/20,22,1
FR01012,O3,2003/11/21,8,1
FR01012,O3,2003/11/22,44,1
FR01012,O3,2003/11/23,40,1
FR01012,O3,2003/11/24,34,1
FR01012,O3,2003/11/25,34,1
FR01012,O3,2003/11/26,35,1
FR01012,O3,2003/11/27,24,1
FR01012,O3,2003/11/28,16,1
FR01012,O3,2003/11/29,20,1
FR01012,O3,2003/11/30,31,1
FR01012,O3,2003/12/01,16,1
FR01012,O3,2003/12/02,4,1
FR01012,O3,2003/12/03,3,1
FR01012,O3,2003/12/04,2,1
FR01012,O3,2003/12/05,1,1
FR01012,O3,2003/12/06,18,1
FR01012,O3,2003/12/07,39,1
FR01012,O3,2003/12/08,10,1
FR01012,O3,2003/12/09,5,1
FR01012,O3,2003/12/10,3,1
FR01012,O3,2003/12/11,24,1
FR01012,O3,2003/12/12,16,1
FR01012,O3,2003/12/13,48,1
FR01012,O3,2003/12/14,66,1
FR01012,O3,2003/12/15,43,1
FR01012,O3,2003/12/16,20,1
FR01012,O3,2003/12/17,8,1
FR01012,O3,2003/12/18,4,1
FR01012,O3,2003/12/19,8,1
FR01012,O3,2003/12/20,36,1
FR01012,O3,2003/12/21,63,1
FR01012,O3,2003/12/22,37,1
FR01012,O3,2003/12/23,32,1
FR01012,O3,2003/12/24,20,1
FR01012,O3,2003/12/25,28,1
FR01012,O3,2003/12/26,38,1
FR01012,O3,2003/12/27,53,1
FR01012,O3,2003/12/28,63,1
FR01012,O3,2003/12/29,40,1
FR01012,O3,2003/12/30,23,1
